Date,Magnet_Temp,Magnet_Field,Field_SetPoint,VTI_Temp,Sample_Temp,NV_Percent,Temp_SetPoint
2022-12-08 13:46:19.338825,3.650,-4.1253,-7.00000,24.9984,23.5785,3.5137,4.5919,16.0479%,25.0000
2022-12-08 15:47:02.387963,3.829,0.7443,7.00000,2.0011,1.9003,3.6075,5.3826,14.8226%,2.0000
2022-12-08 17:47:44.701818,3.721,-1.7450,-7.00000,2.0037,1.9061,3.5556,5.0644,15.1278%,2.0000
2022-12-08 19:48:29.129838,3.687,2.7544,5.00000,2.0062,1.9042,3.5445,4.9866,15.9670%,2.0000
2022-12-08 21:49:11.173843,3.662,-3.7738,0.00000,1.9931,1.9058,3.5348,4.9719,16.6934%,2.0000
2022-12-08 23:49:51.653900,3.518,-3.0000,-3.00000,2.0032,1.9115,3.4778,4.8684,14.7295%,2.0000
2022-12-09 01:50:25.021847,3.454,-0.0000,0.00000,24.9987,23.5916,3.4123,4.5460,17.2305%,25.0000
2022-12-09 03:51:00.640849,3.803,-0.9501,-7.00000,25.0020,23.6102,3.5924,5.1292,14.7753%,25.0000
2022-12-09 05:51:43.790387,3.719,1.9356,5.00000,24.9994,23.6113,3.5531,4.8145,14.9187%,25.0000
2022-12-09 07:52:24.183915,3.590,-4.5941,0.00000,24.9974,23.5835,3.4760,5.3663,15.1369%,25.0000
2022-12-09 09:53:05.294994,3.678,-2.8851,-3.00000,24.9986,23.6079,3.5378,6.1756,16.7895%,25.0000
2022-12-09 11:53:48.749917,3.280,0.0000,0.00000,1.1986,76.5555,3.2991,4.4458,17.5906%,79.0000
2022-12-09 13:24:00.681426,7.460,0.0000,0.00000,8.4508,8.1788,8.1479,42.5119,100.0000%,1.7000
2022-12-09 15:24:36.500903,3.656,5.7729,7.00000,2.1019,1.9750,3.5371,4.9731,13.9834%,1.7000
2022-12-09 17:25:19.546433,3.704,5.3213,-7.00000,2.0633,1.9450,3.5827,5.1952,16.3149%,1.7000
2022-12-09 19:26:01.426441,3.583,-3.5000,-3.50000,2.0197,1.9371,3.5274,5.1066,16.0388%,2.0000
2022-12-09 21:26:34.091485,3.657,5.5373,7.00000,2.0270,1.9087,3.5473,5.2150,16.4782%,2.0000
2022-12-09 23:27:16.393823,3.506,6.3000,6.30000,5.2003,4.8758,3.4637,4.8862,14.6670%,5.0000
2022-12-10 01:27:51.062503,3.495,4.9000,4.90000,5.2148,4.8878,3.4576,5.0584,17.2290%,5.0000
2022-12-10 03:28:25.993839,3.487,3.5000,3.50000,3.1604,2.8971,3.4570,5.0086,16.9665%,3.0000
2022-12-10 05:28:59.353574,3.482,2.1000,2.10000,2.0036,1.9509,3.4562,5.0502,16.1151%,2.0000
2022-12-10 07:29:38.065668,3.744,0.7477,0.70000,2.2368,2.1659,3.5574,5.2518,15.5230%,2.0000
2022-12-10 09:30:20.509053,3.465,0.0000,0.00000,7.5785,7.3539,3.4283,5.0837,15.5169%,7.5000
2022-12-10 11:30:56.564657,3.475,-1.4000,-1.40000,5.1648,4.8576,3.4440,5.0650,17.2457%,5.0000
2022-12-10 13:31:32.222796,3.483,-2.8000,-2.80000,5.1694,4.8916,3.4556,5.1499,14.6914%,5.0000
2022-12-10 15:32:07.057834,3.487,-4.2000,-4.20000,3.1696,2.9101,3.4551,4.9058,15.6146%,3.0000
2022-12-10 17:32:42.190927,3.512,-5.6000,-5.60000,2.0665,1.9457,3.4839,5.0802,16.6751%,2.0000
2022-12-10 19:33:18.336043,3.679,-6.8965,-7.00000,2.4544,2.2101,3.5781,5.1179,14.0398%,2.0000
2022-12-10 21:34:02.591043,3.586,-7.0000,-7.00000,7.5755,7.3304,3.5521,4.9458,14.7890%,7.5000
2022-12-10 23:34:35.884712,3.610,-7.0000,-7.00000,7.5865,7.3543,3.5798,4.8775,13.9071%,7.5000
2022-12-11 01:35:10.351001,3.587,-7.0000,-7.00000,7.5861,7.3296,3.5492,4.9219,16.0479%,7.5000
2022-12-11 03:35:42.117428,3.585,-7.0000,-7.00000,7.5764,7.3524,3.5483,4.7593,16.8460%,7.5000
2022-12-11 05:36:17.640854,3.572,-7.0000,-7.00000,7.5840,7.3268,3.5367,4.9151,16.8887%,7.5000
2022-12-11 07:36:50.537568,3.564,-7.0000,-7.00000,7.5827,7.3424,3.5234,5.0016,16.9055%,7.5000
2022-12-11 09:37:24.767772,3.554,-7.0000,-7.00000,7.5862,7.3432,3.5107,4.9944,17.0443%,7.5000
2022-12-11 11:37:57.219587,3.540,-7.0000,-7.00000,7.5807,7.3823,3.4918,5.0078,16.8933%,7.5000
2022-12-11 13:38:29.202223,3.530,-5.6000,-5.60000,14.9896,13.7608,3.4880,4.9795,16.3439%,15.0000
2022-12-11 15:39:17.920028,3.700,0.7000,0.70000,15.0076,13.7811,3.5887,5.2406,13.8659%,15.0000
2022-12-11 17:39:51.716947,3.533,6.3000,6.30000,14.9993,13.7637,3.5077,4.8817,16.3424%,15.0000
2022-12-11 19:40:30.361811,3.521,2.8000,2.80000,35.0009,33.4307,3.4862,5.6447,15.2377%,35.0000
2022-12-11 21:41:15.060726,3.578,-3.5000,-3.50000,35.0033,33.4102,3.5116,4.5885,17.0352%,35.0000
2022-12-11 23:42:00.763630,3.547,-6.2374,-5.60000,54.9988,53.1236,3.4926,5.1941,17.2976%,55.0000
2022-12-12 01:42:43.773199,3.616,0.0000,0.00000,55.0030,53.1196,3.5607,5.0675,15.9686%,55.0000
2022-12-12 03:43:22.007479,3.516,5.6000,5.60000,54.9977,53.1198,3.4892,4.8661,14.5800%,55.0000
2022-12-12 05:44:02.399812,3.583,7.0000,7.00000,74.9932,72.7991,3.5515,5.1210,16.9802%,75.0000
2022-12-12 07:44:37.765923,3.594,7.0000,7.00000,74.9988,72.7982,3.5544,5.2008,14.3801%,75.0000
2022-12-12 09:45:13.099376,3.796,1.6785,0.00000,66.5683,63.0831,3.6362,5.1184,13.8018%,2.0000
